         1       0.144773318188085E+03       0.134863835641884E+02
       0.144846805351876E+03       0.136402967029085E+02
       0.144849810000000E+03       0.136472160000000E+02
       0.144852874000000E+03       0.136500810000000E+02
       0.144858127000000E+03       0.136531370000000E+02
       0.144862057000000E+03       0.136528420000000E+02
       0.144867182000000E+03       0.136509460000000E+02
       0.144874783000000E+03       0.136453540000000E+02
       0.144876557228203E+03       0.136437710989898E+02
       0.144877962811715E+03       0.136425170891850E+02
       0.144879466000000E+03       0.136411760000000E+02
       0.144881703097701E+03       0.136382666689563E+02
       0.144881736633782E+03       0.136382230555003E+02
       0.144884937000000E+03       0.136340610000000E+02
       0.144892141750640E+03       0.136259961157618E+02
       0.144892227078787E+03       0.136259006007798E+02
       0.144893031628964E+03       0.136250000000000E+02
       0.144897669000000E+03       0.136198090000000E+02
       0.144900267000000E+03       0.136150830000000E+02
       0.144901978000000E+03       0.136098680000000E+02
       0.144902811000000E+03       0.136054520000000E+02
       0.144904944432701E+03       0.136039369402334E+02
       0.144904945092912E+03       0.136039364713837E+02
       0.144905044774210E+03       0.136038656825915E+02
       0.144905126000000E+03       0.136038080000000E+02
       0.144912086000000E+03       0.136013170000000E+02
       0.144924068000000E+03       0.135986170000000E+02
       0.144924293619378E+03       0.135986153537021E+02
       0.144941747000000E+03       0.135984880000000E+02
       0.144948864000000E+03       0.135993160000000E+02
       0.144951542000000E+03       0.135988230000000E+02
       0.144953650000000E+03       0.135978110000000E+02
       0.144954382000000E+03       0.135965510000000E+02
       0.144954147000000E+03       0.135941210000000E+02
       0.144953066000000E+03       0.135919150000000E+02
       0.144951710000000E+03       0.135905980000000E+02
       0.144949334000000E+03       0.135857240000000E+02
       0.144947865000000E+03       0.135794040000000E+02
       0.144947895000000E+03       0.135772260000000E+02
       0.144947202000000E+03       0.135755470000000E+02
       0.144945754669243E+03       0.135733092450653E+02
       0.144945495445660E+03       0.135729084528834E+02
       0.144944221000000E+03       0.135709380000000E+02
       0.144941798000000E+03       0.135685650000000E+02
       0.144937670000000E+03       0.135656920000000E+02
       0.144935795000000E+03       0.135594190000000E+02
       0.144936018000000E+03       0.135560760000000E+02
       0.144937141000000E+03       0.135541770000000E+02
       0.144937579000000E+03       0.135511190000000E+02
       0.144935199047233E+03       0.135461535236143E+02
       0.144934688603857E+03       0.135450885467928E+02
       0.144933909000000E+03       0.135434620000000E+02
       0.144929978000000E+03       0.135376590000000E+02
       0.144928692000000E+03       0.135313150000000E+02
       0.144923923337220E+03       0.135214576556793E+02
       0.144923715000000E+03       0.135210270000000E+02
       0.144921596000000E+03       0.135184160000000E+02
       0.144919999000000E+03       0.135175930000000E+02
       0.144910075000000E+03       0.135137260000000E+02
       0.144907291000000E+03       0.135138210000000E+02
       0.144900395000000E+03       0.135115120000000E+02
       0.144889807000000E+03       0.135051090000000E+02
       0.144889096000000E+03       0.135043210000000E+02
       0.144888844000000E+03       0.135022550000000E+02
       0.144888849000000E+03       0.134988570000000E+02
       0.144889526000000E+03       0.134966070000000E+02
       0.144888677000000E+03       0.134951730000000E+02
       0.144884327000000E+03       0.134908840000000E+02
       0.144881886000000E+03       0.134895620000000E+02
       0.144874716000000E+03       0.134884460000000E+02
       0.144869612435420E+03       0.134854228375610E+02
       0.144869504405983E+03       0.134853588449281E+02
       0.144868588000000E+03       0.134848160000000E+02
       0.144868481362413E+03       0.134845522736795E+02
       0.144867491000000E+03       0.134821030000000E+02
       0.144854784000000E+03       0.134695460000000E+02
       0.144851445000000E+03       0.134648780000000E+02
       0.144850906183880E+03       0.134643933252106E+02
       0.144848748000000E+03       0.134624520000000E+02
       0.144843415000000E+03       0.134612780000000E+02
       0.144839095000000E+03       0.134589930000000E+02
       0.144835970000000E+03       0.134563790000000E+02
       0.144832403000000E+03       0.134519250000000E+02
       0.144829407000000E+03       0.134467870000000E+02
       0.144824923539074E+03       0.134428846746441E+02
       0.144823235000000E+03       0.134414150000000E+02
       0.144816110000000E+03       0.134409610000000E+02
       0.144814702000000E+03       0.134400130000000E+02
       0.144810965988395E+03       0.134361135924008E+02
       0.144808277000000E+03       0.134333070000000E+02
       0.144806714000000E+03       0.134303240000000E+02
       0.144806275000000E+03       0.134283300000000E+02
       0.144804263000000E+03       0.134261220000000E+02
       0.144800720000000E+03       0.134255710000000E+02
       0.144796389000000E+03       0.134265460000000E+02
       0.144795839152639E+03       0.134274520989471E+02
       0.144795767000000E+03       0.134275710000000E+02
       0.144794648000000E+03       0.134274310000000E+02
       0.144790480813341E+03       0.134259163354857E+02
       0.144784562000000E+03       0.134237650000000E+02
       0.144781497000000E+03       0.134208050000000E+02
       0.144781522754160E+03       0.134206415121414E+02
       0.144782178000000E+03       0.134164820000000E+02
       0.144783981000000E+03       0.134147240000000E+02
       0.144785781000000E+03       0.134143190000000E+02
       0.144786624585077E+03       0.134123952840301E+02
       0.144786669000000E+03       0.134122940000000E+02
       0.144784925000000E+03       0.134103820000000E+02
       0.144781403000000E+03       0.134090460000000E+02
       0.144779204000000E+03       0.134038530000000E+02
       0.144779022000000E+03       0.134026340000000E+02
       0.144779697000000E+03       0.134020710000000E+02
       0.144779721000000E+03       0.134009050000000E+02
       0.144778493000000E+03       0.133981280000000E+02
       0.144775064770239E+03       0.133952226703890E+02
       0.144770563191843E+03       0.133914077075876E+02
       0.144770383000000E+03       0.133912550000000E+02
       0.144773141000000E+03       0.133854070000000E+02
       0.144767332000000E+03       0.133661730000000E+02
       0.144767497979649E+03       0.133653775438286E+02
       0.144769250000000E+03       0.133569810000000E+02
       0.144769555920109E+03       0.133491094042907E+02
       0.144769904000000E+03       0.133401530000000E+02
       0.144769120000000E+03       0.133380750000000E+02
       0.144768866146019E+03       0.133378966583100E+02
       0.144767819000000E+03       0.133371610000000E+02
       0.144761928000000E+03       0.133381960000000E+02
       0.144759514581705E+03       0.133381637958312E+02
       0.144759380000000E+03       0.133381620000000E+02
       0.144757394000000E+03       0.133382650000000E+02
       0.144755379090947E+03       0.133377192360911E+02
       0.144751738000000E+03       0.133367330000000E+02
       0.144754965000000E+03       0.133345560000000E+02
       0.144756029372084E+03       0.133347165566254E+02
       0.144756388794258E+03       0.133347707741421E+02
       0.144759946856399E+03       0.133353074947671E+02
       0.144760991000000E+03       0.133354650000000E+02
       0.144766230000000E+03       0.133351910000000E+02
       0.144768512000000E+03       0.133331960000000E+02
       0.144768559528623E+03       0.133329526942203E+02
       0.144769771000000E+03       0.133267510000000E+02
       0.144769842276545E+03       0.133253460600936E+02
       0.144770176000000E+03       0.133187680000000E+02
       0.144768746000000E+03       0.133155790000000E+02
       0.144768941000000E+03       0.133088720000000E+02
       0.144769745000000E+03       0.133056160000000E+02
       0.144769697000000E+03       0.133028730000000E+02
       0.144766210000000E+03       0.132941170000000E+02
       0.144764643000000E+03       0.132915020000000E+02
       0.144762200000000E+03       0.132897700000000E+02
       0.144761041487185E+03       0.132839236904854E+02
       0.144760842000000E+03       0.132829170000000E+02
       0.144757648479194E+03       0.132787762873499E+02
       0.144757523514402E+03       0.132786142582513E+02
       0.144756668000000E+03       0.132775050000000E+02
       0.144751606000000E+03       0.132734280000000E+02
       0.144747267000000E+03       0.132771280000000E+02
       0.144746179000000E+03       0.132768360000000E+02
       0.144745910023176E+03       0.132751444152337E+02
       0.144745871000000E+03       0.132748990000000E+02
       0.144747396000000E+03       0.132733410000000E+02
       0.144745696000000E+03       0.132694260000000E+02
       0.144740045747375E+03       0.132657319630177E+02
       0.144739642000000E+03       0.132654680000000E+02
       0.144736075000000E+03       0.132615390000000E+02
       0.144731183000000E+03       0.132524440000000E+02
       0.144728817032704E+03       0.132497424109383E+02
       0.144724775000000E+03       0.132451270000000E+02
       0.144721536000000E+03       0.132446970000000E+02
       0.144718804000000E+03       0.132457240000000E+02
       0.144718019000000E+03       0.132482880000000E+02
       0.144716641812958E+03       0.132491440681894E+02
       0.144716251000000E+03       0.132493870000000E+02
       0.144714911000000E+03       0.132489530000000E+02
       0.144712755000000E+03       0.132472150000000E+02
       0.144709065329444E+03       0.132461717495314E+02
       0.144705625000000E+03       0.132451990000000E+02
       0.144703057000000E+03       0.132448730000000E+02
       0.144699105309295E+03       0.132453301781174E+02
       0.144698424000000E+03       0.132454090000000E+02
       0.144686012000000E+03       0.132494250000000E+02
       0.144684614000000E+03       0.132510220000000E+02
       0.144681757836209E+03       0.132520550192401E+02
       0.144678664000000E+03       0.132531740000000E+02
       0.144674626000000E+03       0.132532780000000E+02
       0.144672004000000E+03       0.132558290000000E+02
       0.144671342000000E+03       0.132571650000000E+02
       0.144671036000000E+03       0.132584950000000E+02
       0.144671731000000E+03       0.132608550000000E+02
       0.144671405088412E+03       0.132610353403305E+02
       0.144661645000000E+03       0.132664360000000E+02
       0.144659043000000E+03       0.132700860000000E+02
       0.144659686000000E+03       0.132723260000000E+02
       0.144661101000000E+03       0.132742710000000E+02
       0.144660738000000E+03       0.132766300000000E+02
       0.144658329283145E+03       0.132836989598291E+02
       0.144658133000000E+03       0.132842750000000E+02
       0.144656523000000E+03       0.132852430000000E+02
       0.144654724000000E+03       0.132885750000000E+02
       0.144654733000000E+03       0.132932090000000E+02
       0.144657150000000E+03       0.132948340000000E+02
       0.144656349000000E+03       0.132980880000000E+02
       0.144653645251902E+03       0.133032814963061E+02
       0.144653440824698E+03       0.133036741704356E+02
       0.144652431783973E+03       0.133056123869731E+02
       0.144650095000000E+03       0.133101010000000E+02
       0.144649832000000E+03       0.133120210000000E+02
       0.144651908000000E+03       0.133162950000000E+02
       0.144648691000000E+03       0.133180130000000E+02
       0.144647289000000E+03       0.133204740000000E+02
       0.144649230000000E+03       0.133268520000000E+02
       0.144643928000000E+03       0.133339600000000E+02
       0.144643488490100E+03       0.133343650355572E+02
       0.144642064439520E+03       0.133356773862479E+02
       0.144641034000000E+03       0.133366270000000E+02
       0.144640838657174E+03       0.133366374887047E+02
       0.144638408000000E+03       0.133367680000000E+02
       0.144635193000000E+03       0.133376530000000E+02
       0.144632475000000E+03       0.133395090000000E+02
       0.144632270000000E+03       0.133400860000000E+02
       0.144635750436389E+03       0.133415726515932E+02
       0.144635976000000E+03       0.133416690000000E+02
       0.144636277363863E+03       0.133421121677774E+02
       0.144639676000000E+03       0.133471100000000E+02
       0.144645018732533E+03       0.133593110273467E+02
       0.144647146000000E+03       0.133641690000000E+02
       0.144647214971978E+03       0.133643829083474E+02
       0.144649464000000E+03       0.133713580000000E+02
       0.144649546000000E+03       0.133750000000000E+02
       0.144650019873876E+03       0.133771372146535E+02
       0.144650091000000E+03       0.133774580000000E+02
       0.144651517936997E+03       0.133802890240925E+02
       0.144653713000000E+03       0.133846440000000E+02
       0.144654474468595E+03       0.133852631230206E+02
       0.144657035000000E+03       0.133873450000000E+02
       0.144658438000000E+03       0.133896060000000E+02
       0.144659100007183E+03       0.133922478886993E+02
       0.144660810000000E+03       0.133990720000000E+02
       0.144660118008239E+03       0.134017075000482E+02
       0.144659060000000E+03       0.134057370000000E+02
       0.144656614000000E+03       0.134103630000000E+02
       0.144653718000000E+03       0.134132190000000E+02
       0.144649985000000E+03       0.134140520000000E+02
       0.144647495000000E+03       0.134140960000000E+02
       0.144639938000000E+03       0.134172200000000E+02
       0.144637225415627E+03       0.134199111255969E+02
       0.144637157000000E+03       0.134199790000000E+02
       0.144637764000000E+03       0.134217820000000E+02
       0.144637645000000E+03       0.134236380000000E+02
       0.144636048000000E+03       0.134293470000000E+02
       0.144630565000000E+03       0.134331050000000E+02
       0.144627099000000E+03       0.134346280000000E+02
       0.144622064000000E+03       0.134360560000000E+02
       0.144619291000000E+03       0.134385870000000E+02
       0.144616049000000E+03       0.134441590000000E+02
       0.144616077845428E+03       0.134444919446871E+02
       0.144616108000000E+03       0.134448400000000E+02
       0.144620366000000E+03       0.134465690000000E+02
       0.144624874000000E+03       0.134458780000000E+02
       0.144629588000000E+03       0.134424650000000E+02
       0.144638186000000E+03       0.134403690000000E+02
       0.144646760000000E+03       0.134420580000000E+02
       0.144652142820944E+03       0.134413282085531E+02
       0.144652516040857E+03       0.134411848278057E+02
       0.144651563000000E+03       0.134376470000000E+02
       0.144652808000000E+03       0.134352050000000E+02
       0.144653852000000E+03       0.134357690000000E+02
       0.144653065000000E+03       0.134374930000000E+02
       0.144655191147290E+03       0.134409430803456E+02
       0.144657876000000E+03       0.134421790000000E+02
       0.144661641000000E+03       0.134413550000000E+02
       0.144662090000000E+03       0.134409030000000E+02
       0.144662324000000E+03       0.134378310000000E+02
       0.144660788000000E+03       0.134343610000000E+02
       0.144657733000000E+03       0.134298370000000E+02
       0.144659105000000E+03       0.134255550000000E+02
       0.144664551000000E+03       0.134172380000000E+02
       0.144665964000000E+03       0.134169290000000E+02
       0.144667652000000E+03       0.134175500000000E+02
       0.144670194000000E+03       0.134169340000000E+02
       0.144670618000000E+03       0.134176170000000E+02
       0.144670699000000E+03       0.134242990000000E+02
       0.144672608323996E+03       0.134270686699895E+02
       0.144672774000000E+03       0.134273090000000E+02
