         1      -0.171045405447781E+03      -0.110843867592593E+02
      -0.171047130000000E+03      -0.110919010000000E+02
      -0.171050384000000E+03      -0.110895500000000E+02
      -0.171052782000000E+03      -0.110865900000000E+02
      -0.171053716000000E+03      -0.110831950000000E+02
      -0.171053288000000E+03      -0.110811680000000E+02
      -0.171050886000000E+03      -0.110799060000000E+02
      -0.171045864000000E+03      -0.110788240000000E+02
      -0.171042341000000E+03      -0.110785240000000E+02
      -0.171040802000000E+03      -0.110790430000000E+02
      -0.171038145000000E+03      -0.110820210000000E+02
      -0.171037383000000E+03      -0.110845170000000E+02
      -0.171039864000000E+03      -0.110877280000000E+02
      -0.171042785000000E+03      -0.110901020000000E+02
      -0.171044961000000E+03      -0.110914710000000E+02
      -0.171047130000000E+03      -0.110919010000000E+02
END
         2      -0.169614117552256E+03      -0.141839250304023E+02
      -0.169608992675662E+03      -0.141769801216677E+02
      -0.169608681000000E+03      -0.141780270000000E+02
      -0.169606271000000E+03      -0.141824250000000E+02
      -0.169605737000000E+03      -0.141849120000000E+02
      -0.169608176000000E+03      -0.141883140000000E+02
      -0.169612064000000E+03      -0.141968420000000E+02
      -0.169613851000000E+03      -0.141955930000000E+02
      -0.169620716000000E+03      -0.141859200000000E+02
      -0.169630153000000E+03      -0.141739300000000E+02
      -0.169630101786255E+03      -0.141738933385392E+02
      -0.169630036991691E+03      -0.141738469552216E+02
      -0.169627964000000E+03      -0.141723630000000E+02
      -0.169625332000000E+03      -0.141721260000000E+02
      -0.169619170000000E+03      -0.141690940000000E+02
      -0.169616405000000E+03      -0.141646430000000E+02
      -0.169615724000000E+03      -0.141620070000000E+02
      -0.169614254000000E+03      -0.141608150000000E+02
      -0.169611230000000E+03      -0.141604560000000E+02
      -0.169608980000000E+03      -0.141625540000000E+02
      -0.169609404000000E+03      -0.141683720000000E+02
      -0.169609278532897E+03      -0.141712577433755E+02
      -0.169609189000000E+03      -0.141733170000000E+02
      -0.169609425000000E+03      -0.141755280000000E+02
      -0.169608992675662E+03      -0.141769801216677E+02
END
         3      -0.169658929572466E+03      -0.141754134506173E+02
      -0.169677712911285E+03      -0.141637741198207E+02
      -0.169677643000000E+03      -0.141636910000000E+02
      -0.169676839000000E+03      -0.141646730000000E+02
      -0.169668298000000E+03      -0.141656160000000E+02
      -0.169665660000000E+03      -0.141682210000000E+02
      -0.169650256000000E+03      -0.141716330000000E+02
      -0.169649033266146E+03      -0.141718279257828E+02
      -0.169645015227962E+03      -0.141724684733852E+02
      -0.169643933000000E+03      -0.141726410000000E+02
      -0.169642835800649E+03      -0.141725504461597E+02
      -0.169641229552783E+03      -0.141724178796277E+02
      -0.169640710000000E+03      -0.141723750000000E+02
      -0.169637607000000E+03      -0.141711600000000E+02
      -0.169634316000000E+03      -0.141713400000000E+02
      -0.169634280129498E+03      -0.141713574042958E+02
      -0.169633341242526E+03      -0.141718129503778E+02
      -0.169631715000000E+03      -0.141726020000000E+02
      -0.169631524584507E+03      -0.141729441433930E+02
      -0.169631486506873E+03      -0.141730125622539E+02
      -0.169631400000000E+03      -0.141731680000000E+02
      -0.169632087219630E+03      -0.141740153145390E+02
      -0.169632383000000E+03      -0.141743800000000E+02
      -0.169636212000000E+03      -0.141756010000000E+02
      -0.169638367000000E+03      -0.141751580000000E+02
      -0.169641211000000E+03      -0.141754100000000E+02
      -0.169645651000000E+03      -0.141772220000000E+02
      -0.169648990000000E+03      -0.141794250000000E+02
      -0.169654832000000E+03      -0.141851140000000E+02
      -0.169657891000000E+03      -0.141874060000000E+02
      -0.169661885000000E+03      -0.141891160000000E+02
      -0.169663321459008E+03      -0.141894377551352E+02
      -0.169665395889963E+03      -0.141899024107981E+02
      -0.169667432936813E+03      -0.141903586927258E+02
      -0.169667787000000E+03      -0.141904380000000E+02
      -0.169668387247373E+03      -0.141902398623564E+02
      -0.169669847057870E+03      -0.141897579886736E+02
      -0.169670359000000E+03      -0.141895890000000E+02
      -0.169672460000000E+03      -0.141877170000000E+02
      -0.169674923000000E+03      -0.141840020000000E+02
      -0.169675336000000E+03      -0.141813480000000E+02
      -0.169675068000000E+03      -0.141794710000000E+02
      -0.169677095000000E+03      -0.141742380000000E+02
      -0.169679055000000E+03      -0.141718770000000E+02
      -0.169677934000000E+03      -0.141703450000000E+02
      -0.169677760000000E+03      -0.141692660000000E+02
      -0.169679063792448E+03      -0.141664106658429E+02
      -0.169679123000000E+03      -0.141662810000000E+02
      -0.169678997530436E+03      -0.141656472328053E+02
      -0.169678917227079E+03      -0.141652416074762E+02
      -0.169678908000000E+03      -0.141651950000000E+02
      -0.169678557285929E+03      -0.141647780245359E+02
      -0.169677712911285E+03      -0.141637741198207E+02
END
         4      -0.169682437003285E+03      -0.141718444444444E+02
      -0.169682093000000E+03      -0.141751710000000E+02
      -0.169683326000000E+03      -0.141745750000000E+02
      -0.169684681000000E+03      -0.141701350000000E+02
      -0.169684537000000E+03      -0.141692490000000E+02
      -0.169682404000000E+03      -0.141696420000000E+02
      -0.169680488000000E+03      -0.141721400000000E+02
      -0.169680870000000E+03      -0.141740380000000E+02
      -0.169682093000000E+03      -0.141751710000000E+02
END
         5      -0.169477516459488E+03      -0.142298382560071E+02
      -0.169457656966306E+03      -0.142177583128918E+02
      -0.169455213000000E+03      -0.142172180000000E+02
      -0.169455063912895E+03      -0.142172457405858E+02
      -0.169445163000000E+03      -0.142190880000000E+02
      -0.169441068000000E+03      -0.142193270000000E+02
      -0.169430317000000E+03      -0.142178070000000E+02
      -0.169428637000000E+03      -0.142168200000000E+02
      -0.169427011948366E+03      -0.142174169376067E+02
      -0.169426990000000E+03      -0.142174250000000E+02
      -0.169424443952086E+03      -0.142197623837320E+02
      -0.169422603727154E+03      -0.142214517909881E+02
      -0.169419891242206E+03      -0.142239419712230E+02
      -0.169419608000000E+03      -0.142242020000000E+02
      -0.169419656670795E+03      -0.142248361402269E+02
      -0.169420050329627E+03      -0.142299651894162E+02
      -0.169420225000000E+03      -0.142322410000000E+02
      -0.169420422599640E+03      -0.142332893072570E+02
      -0.169421185000000E+03      -0.142373340000000E+02
      -0.169422106000000E+03      -0.142417400000000E+02
      -0.169422118000000E+03      -0.142504880000000E+02
      -0.169423204000000E+03      -0.142590000000000E+02
      -0.169424550789486E+03      -0.142620088678401E+02
      -0.169424588000000E+03      -0.142620920000000E+02
      -0.169426708000000E+03      -0.142626800000000E+02
      -0.169429457000000E+03      -0.142623240000000E+02
      -0.169436307000000E+03      -0.142602350000000E+02
      -0.169442431994490E+03      -0.142576171892134E+02
      -0.169443125000000E+03      -0.142573210000000E+02
      -0.169443249356935E+03      -0.142572072201297E+02
      -0.169445159000000E+03      -0.142554600000000E+02
      -0.169451282000000E+03      -0.142533520000000E+02
      -0.169454703801145E+03      -0.142534321493532E+02
      -0.169457814000000E+03      -0.142535050000000E+02
      -0.169461161000000E+03      -0.142541310000000E+02
      -0.169461710691745E+03      -0.142544068236816E+02
      -0.169467907000000E+03      -0.142575160000000E+02
      -0.169472836000000E+03      -0.142616780000000E+02
      -0.169480138000000E+03      -0.142714130000000E+02
      -0.169482017000000E+03      -0.142730140000000E+02
      -0.169483476000000E+03      -0.142772620000000E+02
      -0.169484818325166E+03      -0.142773627364173E+02
      -0.169486181000000E+03      -0.142774650000000E+02
      -0.169488031579926E+03      -0.142771479026857E+02
      -0.169490220976993E+03      -0.142767727489731E+02
      -0.169490558000000E+03      -0.142767150000000E+02
      -0.169491664000000E+03      -0.142758730000000E+02
      -0.169495682000000E+03      -0.142702430000000E+02
      -0.169495715463634E+03      -0.142701416851336E+02
      -0.169496515000000E+03      -0.142677210000000E+02
      -0.169496480000000E+03      -0.142655870000000E+02
      -0.169497799000000E+03      -0.142614520000000E+02
      -0.169501980000000E+03      -0.142519390000000E+02
      -0.169509002000000E+03      -0.142445480000000E+02
      -0.169511570000000E+03      -0.142429260000000E+02
      -0.169513705306438E+03      -0.142385406604679E+02
      -0.169513809809650E+03      -0.142383260392502E+02
      -0.169514641000000E+03      -0.142366190000000E+02
      -0.169516808000000E+03      -0.142284860000000E+02
      -0.169517180000000E+03      -0.142263020000000E+02
      -0.169516714303844E+03      -0.142254279053823E+02
      -0.169516636927730E+03      -0.142252826732529E+02
      -0.169516416000000E+03      -0.142248680000000E+02
      -0.169512366000000E+03      -0.142258060000000E+02
      -0.169509231000000E+03      -0.142242500000000E+02
      -0.169506305245700E+03      -0.142178303159060E+02
      -0.169506301000000E+03      -0.142178210000000E+02
      -0.169506278540377E+03      -0.142178238949540E+02
      -0.169504408000000E+03      -0.142180650000000E+02
      -0.169502751000000E+03      -0.142205530000000E+02
      -0.169500000000000E+03      -0.142223600000000E+02
      -0.169497544000000E+03      -0.142228540000000E+02
      -0.169495872000000E+03      -0.142226180000000E+02
      -0.169487569000000E+03      -0.142206310000000E+02
      -0.169466616000000E+03      -0.142211660000000E+02
      -0.169463192000000E+03      -0.142189820000000E+02
      -0.169457656966306E+03      -0.142177583128918E+02
END
         6      -0.170671176148370E+03      -0.142387998580247E+02
      -0.170671530000000E+03      -0.142433830000000E+02
      -0.170671963000000E+03      -0.142415070000000E+02
      -0.170671534000000E+03      -0.142352240000000E+02
      -0.170671105000000E+03      -0.142355240000000E+02
      -0.170670426000000E+03      -0.142397140000000E+02
      -0.170671530000000E+03      -0.142433830000000E+02
END
         7      -0.170659710530619E+03      -0.142814636295602E+02
      -0.170739139000000E+03      -0.142964850000000E+02
      -0.170738004000000E+03      -0.142956300000000E+02
      -0.170737653000000E+03      -0.142945530000000E+02
      -0.170737768000000E+03      -0.142937600000000E+02
      -0.170738477000000E+03      -0.142935190000000E+02
      -0.170738904000000E+03      -0.142925250000000E+02
      -0.170734238874469E+03      -0.142898551249210E+02
      -0.170729451000000E+03      -0.142871150000000E+02
      -0.170726142160298E+03      -0.142889652847268E+02
      -0.170724138000000E+03      -0.142900860000000E+02
      -0.170723972000000E+03      -0.142917690000000E+02
      -0.170722534000000E+03      -0.142931830000000E+02
      -0.170721224000000E+03      -0.142928150000000E+02
      -0.170719669000000E+03      -0.142914850000000E+02
      -0.170719266000000E+03      -0.142897000000000E+02
      -0.170719812000000E+03      -0.142882000000000E+02
      -0.170721383000000E+03      -0.142872710000000E+02
      -0.170721502842177E+03      -0.142845789824754E+02
      -0.170721694000000E+03      -0.142802850000000E+02
      -0.170720738737240E+03      -0.142782422508410E+02
      -0.170720640585592E+03      -0.142780323617885E+02
      -0.170720343000000E+03      -0.142773960000000E+02
      -0.170719189818815E+03      -0.142767692492136E+02
      -0.170716906000000E+03      -0.142755280000000E+02
      -0.170715711000000E+03      -0.142743410000000E+02
      -0.170715678668178E+03      -0.142742562622024E+02
      -0.170715165000000E+03      -0.142729100000000E+02
      -0.170711626000000E+03      -0.142676610000000E+02
      -0.170706500000000E+03      -0.142672090000000E+02
      -0.170705274000000E+03      -0.142675020000000E+02
      -0.170703219000000E+03      -0.142669550000000E+02
      -0.170700348000000E+03      -0.142589760000000E+02
      -0.170693936000000E+03      -0.142580840000000E+02
      -0.170688986018882E+03      -0.142587534986179E+02
      -0.170687962000000E+03      -0.142588920000000E+02
      -0.170687508167245E+03      -0.142586619368624E+02
